Index,URL,HTML Folder
567,bila.linebalmodlek.com/,phishing_resources/fully_downloaded_web_pages/567_linebalmodlek/bila.linebalmodlek.com/index.html
568,service-msmsorange.gator.site/,phishing_resources/fully_downloaded_web_pages/568_gator/service-msmsorange.gator.site/index.html
569,memonouveaufixe.webnode.fr/,phishing_resources/fully_downloaded_web_pages/569_webnode/memonouveaufixe.webnode.fr/index.html
574,calm-disk-ff74.wkjmtzu9.workers.dev/,phishing_resources/fully_downloaded_web_pages/574_workers/calm-disk-ff74.wkjmtzu9.workers.dev/index.html
593,metumsikluxg.webflow.io/,phishing_resources/fully_downloaded_web_pages/593_webflow/metumsikluxg.webflow.io/index.html
594,metumosikluxg.webflow.io/,phishing_resources/fully_downloaded_web_pages/594_webflow/metumosikluxg.webflow.io/index.html
595,mettaiomaskloggin.webflow.io/,phishing_resources/fully_downloaded_web_pages/595_webflow/mettaiomaskloggin.webflow.io/index.html
596,metsaskkwalletextension.webflow.io/,phishing_resources/fully_downloaded_web_pages/596_webflow/metsaskkwalletextension.webflow.io/index.html
597,metsamloegix.webflow.io/,phishing_resources/fully_downloaded_web_pages/597_webflow/metsamloegix.webflow.io/index.html
598,metsamloegib.webflow.io/,phishing_resources/fully_downloaded_web_pages/598_webflow/metsamloegib.webflow.io/index.html
599,metnnaskextesion.webflow.io/,phishing_resources/fully_downloaded_web_pages/599_webflow/metnnaskextesion.webflow.io/index.html
600,metmxckwellet.webflow.io/,phishing_resources/fully_downloaded_web_pages/600_webflow/metmxckwellet.webflow.io/index.html
601,metmslokginn.webflow.io/,phishing_resources/fully_downloaded_web_pages/601_webflow/metmslokginn.webflow.io/index.html
602,metmskwaiilt.webflow.io/,phishing_resources/fully_downloaded_web_pages/602_webflow/metmskwaiilt.webflow.io/index.html
603,metmsklogiee.webflow.io/,phishing_resources/fully_downloaded_web_pages/603_webflow/metmsklogiee.webflow.io/index.html
604,metmskextensson.webflow.io/,phishing_resources/fully_downloaded_web_pages/604_webflow/metmskextensson.webflow.io/index.html
605,metmk-extenson.webflow.io/,phishing_resources/fully_downloaded_web_pages/605_webflow/metmk-extenson.webflow.io/index.html
606,metmaklalwgin.webflow.io/,phishing_resources/fully_downloaded_web_pages/606_webflow/metmaklalwgin.webflow.io/index.html
607,metmadkewllet.webflow.io/,phishing_resources/fully_downloaded_web_pages/607_webflow/metmadkewllet.webflow.io/index.html
608,metamxctesions.webflow.io/,phishing_resources/fully_downloaded_web_pages/608_webflow/metamxctesions.webflow.io/index.html
609,metamuisklogin.webflow.io/,phishing_resources/fully_downloaded_web_pages/609_webflow/metamuisklogin.webflow.io/index.html
610,metamuastwension.webflow.io/,phishing_resources/fully_downloaded_web_pages/610_webflow/metamuastwension.webflow.io/index.html
611,metamsskwolletu.webflow.io/,phishing_resources/fully_downloaded_web_pages/611_webflow/metamsskwolletu.webflow.io/index.html
612,metamskwalletusa.webflow.io/,phishing_resources/fully_downloaded_web_pages/612_webflow/metamskwalletusa.webflow.io/index.html
621,pancake-swap-sigma04.vercel.app/,phishing_resources/fully_downloaded_web_pages/621_vercel/pancake-swap-sigma04.vercel.app/index.html
622,pancake-swap-sigma04.vercel.app,phishing_resources/fully_downloaded_web_pages/622_vercel/pancake-swap-sigma04.vercel.app/index.html
626,pages2771.business-manange.com/service/,phishing_resources/fully_downloaded_web_pages/626_business-manange/pages2771.business-manange.com/service/index.html
627,jancok.business-manange.com/centre/,phishing_resources/fully_downloaded_web_pages/627_business-manange/jancok.business-manange.com/centre/index.html
630,hubbysblack.dnsup.net/h9IUYHgfvyt4rd7f6UYT/,phishing_resources/fully_downloaded_web_pages/630_dnsup/hubbysblack.dnsup.net/h9IUYHgfvyt4rd7f6UYT/index.html
638,britishtelecommunicationbill.w3spaces.com/,phishing_resources/fully_downloaded_web_pages/638_w3spaces/britishtelecommunicationbill.w3spaces.com/index.html
640,ireflou32.web.app/,phishing_resources/fully_downloaded_web_pages/640_web/ireflou32.web.app/index.html
641,ireflou32.firebaseapp.com/,phishing_resources/fully_downloaded_web_pages/641_firebaseapp/ireflou32.firebaseapp.com/index.html
644,mplobvfr.firebaseapp.com/,phishing_resources/fully_downloaded_web_pages/644_firebaseapp/mplobvfr.firebaseapp.com/index.html
648,personalsign-onarvauthlogid11.web.app/,phishing_resources/fully_downloaded_web_pages/649_web/personalsign-onarvauthlogid11.web.app/index.html
649,rackspacesecuring.web.app/,phishing_resources/fully_downloaded_web_pages/649_web/rackspacesecuring.web.app/index.html
650,rackspacesecuring.firebaseapp.com/,phishing_resources/fully_downloaded_web_pages/650_firebaseapp/rackspacesecuring.firebaseapp.com/index.html
661,neumaticoskc.cl/baco/,phishing_resources/fully_downloaded_web_pages/661_neumaticoskc/neumaticoskc.cl/baco/index.html
666,ourtime.datings-online.workers.dev/,phishing_resources/fully_downloaded_web_pages/666_workers/ourtime.datings-online.workers.dev/index.html
669,gmaill.netlify.app/,phishing_resources/fully_downloaded_web_pages/669_netlify/gmaill.netlify.app/index.html
673,btinternetmailerdeaemon.weebly.com/,phishing_resources/fully_downloaded_web_pages/673_weebly/btinternetmailerdeaemon.weebly.com/index.html
695,75ff3454.16161f7701ac1d6d5bd0c79b2f8.pages.dev,phishing_resources/fully_downloaded_web_pages/695_pages/75ff3454.16161f7701ac1d6d5bd0c79b2f8.pages.dev/index.html
697,bedfordparkhouse.co.uk/shared/,phishing_resources/fully_downloaded_web_pages/697_bedfordparkhouse/bedfordparkhouse.co.uk/shared/index.html
700,mail.verifica.194-59-30-142.cprapid.com/,phishing_resources/fully_downloaded_web_pages/700_cprapid/mail.verifica.194-59-30-142.cprapid.com/index.html
710,arproj.pages.dev,phishing_resources/fully_downloaded_web_pages/710_pages/arproj.pages.dev/index.html
711,login-btinternet-signin-com-c349e9.webflow.io,phishing_resources/fully_downloaded_web_pages/711_webflow/login-btinternet-signin-com-c349e9.webflow.io/index.html
720,limo.mouadessbai.uk/,phishing_resources/fully_downloaded_web_pages/720_mouadessbai/limo.mouadessbai.uk/index.html
727,att-customer-service-109765.weebly.com/,phishing_resources/fully_downloaded_web_pages/727_weebly/att-customer-service-109765.weebly.com/index.html
753,id-6482310.s3-tastewp.com/,phishing_resources/fully_downloaded_web_pages/753_s3-tastewp/id-6482310.s3-tastewp.com/index.html
755,id-60g9856.s1-tastewp.com/,phishing_resources/fully_downloaded_web_pages/755_s1-tastewp/id-60g9856.s1-tastewp.com/index.html
769,mail.odf.bzx.mybluehost.me/scp/,phishing_resources/fully_downloaded_web_pages/769_mybluehost/mail.odf.bzx.mybluehost.me/scp/index.html
772,metamsk-mozilla-auth.webflow.io/,phishing_resources/fully_downloaded_web_pages/772_webflow/metamsk-mozilla-auth.webflow.io/index.html
773,metamsk--lgiin.webflow.io/,phishing_resources/fully_downloaded_web_pages/773_webflow/metamsk--lgiin.webflow.io/index.html
774,metamomxxettension.webflow.io/,phishing_resources/fully_downloaded_web_pages/774_webflow/metamomxxettension.webflow.io/index.html
775,metamhklogin.webflow.io/,phishing_resources/fully_downloaded_web_pages/775_webflow/metamhklogin.webflow.io/index.html
776,metamecsktesions.webflow.io/,phishing_resources/fully_downloaded_web_pages/776_webflow/metamecsktesions.webflow.io/index.html
777,metamcerktesions.webflow.io/,phishing_resources/fully_downloaded_web_pages/777_webflow/metamcerktesions.webflow.io/index.html
778,metamcehroxxetension.webflow.io/,phishing_resources/fully_downloaded_web_pages/778_webflow/metamcehroxxetension.webflow.io/index.html
779,metamasuoklogin.webflow.io/,phishing_resources/fully_downloaded_web_pages/779_webflow/metamasuoklogin.webflow.io/index.html
780,metamaskwaillt.webflow.io/,phishing_resources/fully_downloaded_web_pages/780_webflow/metamaskwaillt.webflow.io/index.html
781,metamaskhslogin.webflow.io/,phishing_resources/fully_downloaded_web_pages/781_webflow/metamaskhslogin.webflow.io/index.html
782,metamask-e-xtension.webflow.io/,phishing_resources/fully_downloaded_web_pages/782_webflow/metamask-e-xtension.webflow.io/index.html
783,metamask--exstenin.webflow.io/,phishing_resources/fully_downloaded_web_pages/783_webflow/metamask--exstenin.webflow.io/index.html
784,metamakwaellextension.webflow.io/,phishing_resources/fully_downloaded_web_pages/784_webflow/metamakwaellextension.webflow.io/index.html
785,metamaiiskelogin.webflow.io/,phishing_resources/fully_downloaded_web_pages/785_webflow/metamaiiskelogin.webflow.io/index.html
786,metamaeuskelin.webflow.io/,phishing_resources/fully_downloaded_web_pages/786_webflow/metamaeuskelin.webflow.io/index.html
787,metamaeukelin.webflow.io/,phishing_resources/fully_downloaded_web_pages/787_webflow/metamaeukelin.webflow.io/index.html
788,metamaeskelogi.webflow.io/,phishing_resources/fully_downloaded_web_pages/788_webflow/metamaeskelogi.webflow.io/index.html
789,metama-sklogin.webflow.io/,phishing_resources/fully_downloaded_web_pages/789_webflow/metama-sklogin.webflow.io/index.html
790,meta-neexion.webflow.io/,phishing_resources/fully_downloaded_web_pages/790_webflow/meta-neexion.webflow.io/index.html
791,secure-meramask-help.webflow.io/,phishing_resources/fully_downloaded_web_pages/791_webflow/secure-meramask-help.webflow.io/index.html
812,cz16260.tw1.ru/,phishing_resources/fully_downloaded_web_pages/812_tw1/cz16260.tw1.ru/index.html
830,smbc.quanchengapp.com/,phishing_resources/fully_downloaded_web_pages/830_quanchengapp/smbc.quanchengapp.com/index.html
831,smbc.jtwy888.com/,phishing_resources/fully_downloaded_web_pages/831_jtwy888/smbc.jtwy888.com/index.html
832,attmmailer.weebly.com/,phishing_resources/fully_downloaded_web_pages/832_weebly/attmmailer.weebly.com/index.html
833,www.servicios-promo.de.cool/,phishing_resources/fully_downloaded_web_pages/833_de/www.servicios-promo.de.cool/index.html
835,waltzer.supporthives.com/public/ita/,phishing_resources/fully_downloaded_web_pages/835_supporthives/waltzer.supporthives.com/public/ita/index.html
835,manitobawebmailservice21.weebly.com/,phishing_resources/fully_downloaded_web_pages/836_weebly/manitobawebmailservice21.weebly.com/index.html
838,att-verification-7fe20a.webflow.io/,phishing_resources/fully_downloaded_web_pages/838_webflow/att-verification-7fe20a.webflow.io/index.html
856,post1009312.business-manange.com/review/,phishing_resources/fully_downloaded_web_pages/856_business-manange/post1009312.business-manange.com/review/index.html
862,dev-20s6gs.pantheonsite.io/,phishing_resources/fully_downloaded_web_pages/862_pantheonsite/dev-20s6gs.pantheonsite.io/index.html
867,trezoris-io-start.webflow.io/,phishing_resources/fully_downloaded_web_pages/867_webflow/trezoris-io-start.webflow.io/index.html
868,trezoris-io-start.webflow.io,phishing_resources/fully_downloaded_web_pages/868_webflow/trezoris-io-start.webflow.io/index.html
871,sunrise-7ab0de.webflow.io/,phishing_resources/fully_downloaded_web_pages/871_webflow/sunrise-7ab0de.webflow.io/index.html
873,sunrise-7ab0de.webflow.io,phishing_resources/fully_downloaded_web_pages/873_webflow/sunrise-7ab0de.webflow.io/index.html
881,apaular.delectare.org,phishing_resources/fully_downloaded_web_pages/881_delectare/apaular.delectare.org/index.html
884,bnl-app.cc,phishing_resources/fully_downloaded_web_pages/884_bnl-app/bnl-app.cc/index.html
886,butterfieldcay.com,phishing_resources/fully_downloaded_web_pages/886_butterfieldcay/butterfieldcay.com/index.html
887,clever-lamington-4be11f.netlify.app,phishing_resources/fully_downloaded_web_pages/887_netlify/clever-lamington-4be11f.netlify.app/index.html
889,mettamasiokloggin.webflow.io/,phishing_resources/fully_downloaded_web_pages/889_webflow/mettamasiokloggin.webflow.io/index.html
890,exteion-metaamsuk.webflow.io/,phishing_resources/fully_downloaded_web_pages/890_webflow/exteion-metaamsuk.webflow.io/index.html
891,io-opensea-auth.webflow.io/,phishing_resources/fully_downloaded_web_pages/891_webflow/io-opensea-auth.webflow.io/index.html
893,helps-mymeta--help.webflow.io/,phishing_resources/fully_downloaded_web_pages/893_webflow/helps-mymeta--help.webflow.io/index.html
894,helpa-kucin-logiie.webflow.io/,phishing_resources/fully_downloaded_web_pages/894_webflow/helpa-kucin-logiie.webflow.io/index.html
895,help-metamskhelp-secure-app.webflow.io/,phishing_resources/fully_downloaded_web_pages/895_webflow/help-metamskhelp-secure-app.webflow.io/index.html
896,help-metaeehelp.webflow.io/,phishing_resources/fully_downloaded_web_pages/896_webflow/help-metaeehelp.webflow.io/index.html
897,help-meta-help--auth.webflow.io/,phishing_resources/fully_downloaded_web_pages/897_webflow/help-meta-help--auth.webflow.io/index.html
898,help-ext--coin.webflow.io/,phishing_resources/fully_downloaded_web_pages/898_webflow/help-ext--coin.webflow.io/index.html
899,help--metuamaskk.webflow.io/,phishing_resources/fully_downloaded_web_pages/899_webflow/help--metuamaskk.webflow.io/index.html
900,help---info-metamssk.webflow.io/,phishing_resources/fully_downloaded_web_pages/900_webflow/help---info-metamssk.webflow.io/index.html
901,hellp-metmsk-extnss.webflow.io/,phishing_resources/fully_downloaded_web_pages/901_webflow/hellp-metmsk-extnss.webflow.io/index.html
902,lomttemaskkte.webflow.io/,phishing_resources/fully_downloaded_web_pages/902_webflow/lomttemaskkte.webflow.io/index.html
903,meetamskwllt.webflow.io/,phishing_resources/fully_downloaded_web_pages/903_webflow/meetamskwllt.webflow.io/index.html
904,matemisklogntu.webflow.io/,phishing_resources/fully_downloaded_web_pages/904_webflow/matemisklogntu.webflow.io/index.html
905,moetiameskextension.webflow.io/,phishing_resources/fully_downloaded_web_pages/905_webflow/moetiameskextension.webflow.io/index.html
906,mitmanskzlogn.webflow.io/,phishing_resources/fully_downloaded_web_pages/906_webflow/mitmanskzlogn.webflow.io/index.html
907,metusikluxg.webflow.io/,phishing_resources/fully_downloaded_web_pages/907_webflow/metusikluxg.webflow.io/index.html
908,metuosikluixg.webflow.io/,phishing_resources/fully_downloaded_web_pages/908_webflow/metuosikluixg.webflow.io/index.html
909,metuopskgin.webflow.io/,phishing_resources/fully_downloaded_web_pages/909_webflow/metuopskgin.webflow.io/index.html
910,dd31-mail-att.webflow.io/,phishing_resources/fully_downloaded_web_pages/910_webflow/dd31-mail-att.webflow.io/index.html
937,aydinpen.com/,phishing_resources/fully_downloaded_web_pages/937_aydinpen/aydinpen.com/index.html
938,lcfuelme.com/,phishing_resources/fully_downloaded_web_pages/938_lcfuelme/lcfuelme.com/index.html
939,ccgjlxs.com/,phishing_resources/fully_downloaded_web_pages/939_ccgjlxs/ccgjlxs.com/index.html
940,tuskate.com/,phishing_resources/fully_downloaded_web_pages/940_tuskate/tuskate.com/index.html
941,niudindi.com/,phishing_resources/fully_downloaded_web_pages/941_niudindi/niudindi.com/index.html
947,at-t-yahoo-6f3cc4.webflow.io/,phishing_resources/fully_downloaded_web_pages/947_webflow/at-t-yahoo-6f3cc4.webflow.io/index.html
953,someone-report.my.id/000xx/,phishing_resources/fully_downloaded_web_pages/953_someone-report/someone-report.my.id/000xx/index.html
958,home-106356.weeblysite.com/,phishing_resources/fully_downloaded_web_pages/958_weeblysite/home-106356.weeblysite.com/index.html
970,qri.nxb.mybluehost.me/LUCIA/NT/,phishing_resources/fully_downloaded_web_pages/971_mybluehost/qri.nxb.mybluehost.me/LUCIA/NT/index.html
972,jna.nxb.mybluehost.me/wp-admin/SBB/index/,phishing_resources/fully_downloaded_web_pages/972_mybluehost/jna.nxb.mybluehost.me/wp-admin/SBB/index/index.html
973,pass.dachdeckerei-yor.de/,phishing_resources/fully_downloaded_web_pages/973_dachdeckerei-yor/pass.dachdeckerei-yor.de/index.html
978,webmail-8ddcf309.aliciajoysinclair.com/,phishing_resources/fully_downloaded_web_pages/978_aliciajoysinclair/webmail-8ddcf309.aliciajoysinclair.com/index.html
979,3d7ad535.araniko.net/,phishing_resources/fully_downloaded_web_pages/979_araniko/3d7ad535.araniko.net/index.html
981,www.cuixhu.com/,phishing_resources/fully_downloaded_web_pages/981_cuixhu/www.cuixhu.com/index.html
989,pancake-swap-sigma15.vercel.app/,phishing_resources/fully_downloaded_web_pages/989_vercel/pancake-swap-sigma15.vercel.app/index.html
990,pancake-swap-sigma15.vercel.app,phishing_resources/fully_downloaded_web_pages/990_vercel/pancake-swap-sigma15.vercel.app/index.html
991,pancake-swap-sigma19.vercel.app/,phishing_resources/fully_downloaded_web_pages/991_vercel/pancake-swap-sigma19.vercel.app/index.html
992,pancake-swap-sigma19.vercel.app,phishing_resources/fully_downloaded_web_pages/992_vercel/pancake-swap-sigma19.vercel.app/index.html
993,cg45591.tw1.ru/,phishing_resources/fully_downloaded_web_pages/993_tw1/cg45591.tw1.ru/index.html
994,pancake-swap-sigma11.vercel.app/,phishing_resources/fully_downloaded_web_pages/994_vercel/pancake-swap-sigma11.vercel.app/index.html
995,pancake-swap-sigma11.vercel.app,phishing_resources/fully_downloaded_web_pages/995_vercel/pancake-swap-sigma11.vercel.app/index.html
998,vzovrek.cn/,phishing_resources/fully_downloaded_web_pages/998_vzovrek/vzovrek.cn/index.html
999,mmdfcln.cn/,phishing_resources/fully_downloaded_web_pages/999_mmdfcln/mmdfcln.cn/index.html
1000,vsdgiuvuhsoopp.cn/,phishing_resources/fully_downloaded_web_pages/1000_vsdgiuvuhsoopp/vsdgiuvuhsoopp.cn/index.html
1001,vwbhuvz.cn/,phishing_resources/fully_downloaded_web_pages/1001_vwbhuvz/vwbhuvz.cn/index.html
1002,alneo.cn/,phishing_resources/fully_downloaded_web_pages/1002_alneo/alneo.cn/index.html
1004,sitbhom.cn/,phishing_resources/fully_downloaded_web_pages/1004_sitbhom/sitbhom.cn/index.html
1005,heccikx.cn/,phishing_resources/fully_downloaded_web_pages/1005_heccikx/heccikx.cn/index.html
1006,syspsw.cn/,phishing_resources/fully_downloaded_web_pages/1006_syspsw/syspsw.cn/index.html
1007,czuujck.cn/,phishing_resources/fully_downloaded_web_pages/1007_czuujck/czuujck.cn/index.html
1009,numerous-insurance-quiet.on-fleek.app/,phishing_resources/fully_downloaded_web_pages/1009_on-fleek/numerous-insurance-quiet.on-fleek.app/index.html
1014,arabsasiastarzfvotes.pages.dev/,phishing_resources/fully_downloaded_web_pages/1014_pages/arabsasiastarzfvotes.pages.dev/index.html
1015,arabsasiastarzfvotes.pages.dev,phishing_resources/fully_downloaded_web_pages/1015_pages/arabsasiastarzfvotes.pages.dev/index.html
1022,atts-amazing-site.webflow.io/,phishing_resources/fully_downloaded_web_pages/1022_webflow/atts-amazing-site.webflow.io/index.html
1024,klgh4ytfjh.pages.dev,phishing_resources/fully_downloaded_web_pages/1024_pages/klgh4ytfjh.pages.dev/index.html
1028,schoolprojectdogs.pages.dev,phishing_resources/fully_downloaded_web_pages/1028_pages/schoolprojectdogs.pages.dev/index.html
1034,www.whuc1pz.cn/,phishing_resources/fully_downloaded_web_pages/1034_whuc1pz/www.whuc1pz.cn/index.html
1035,www.tzrwdgj.cn/,phishing_resources/fully_downloaded_web_pages/1035_tzrwdgj/www.tzrwdgj.cn/index.html
1036,www.qciaw.cn/,phishing_resources/fully_downloaded_web_pages/1036_qciaw/www.qciaw.cn/index.html
1037,www.jceynxh.cn/,phishing_resources/fully_downloaded_web_pages/1037_jceynxh/www.jceynxh.cn/index.html
1038,www.gxkjyl.cn/,phishing_resources/fully_downloaded_web_pages/1038_gxkjyl/www.gxkjyl.cn/index.html
1041,epoxsnjaf.com/,phishing_resources/fully_downloaded_web_pages/1041_epoxsnjaf/epoxsnjaf.com/index.html
1042,usstploruy.top,phishing_resources/fully_downloaded_web_pages/1042_usstploruy/usstploruy.top/index.html
1043,uslvjmzqta.top,phishing_resources/fully_downloaded_web_pages/1043_uslvjmzqta/uslvjmzqta.top/index.html
1044,usfavbjwlk.top,phishing_resources/fully_downloaded_web_pages/1044_usfavbjwlk/usfavbjwlk.top/index.html
1044,geminiilooginn01.mystrikingly.com/,phishing_resources/fully_downloaded_web_pages/1045_mystrikingly/geminiilooginn01.mystrikingly.com/index.html
1045,uphol-llogin.mystrikingly.com/,phishing_resources/fully_downloaded_web_pages/1045_mystrikingly/uphol-llogin.mystrikingly.com/index.html
1046,uphol-llogin.mystrikingly.com/,phishing_resources/fully_downloaded_web_pages/1046_mystrikingly/uphol-llogin.mystrikingly.com/index.html
1047,secure-ledger-secure.webflow.io/,phishing_resources/fully_downloaded_web_pages/1047_webflow/secure-ledger-secure.webflow.io/index.html
1048,sso-ca-ndax-com-auth.webflow.io/,phishing_resources/fully_downloaded_web_pages/1048_webflow/sso-ca-ndax-com-auth.webflow.io/index.html
1049,sso--i-trustcapital---com-autths.webflow.io/,phishing_resources/fully_downloaded_web_pages/1049_webflow/sso--i-trustcapital---com-autths.webflow.io/index.html
1050,support-trizurrbridge.webflow.io/,phishing_resources/fully_downloaded_web_pages/1050_webflow/support-trizurrbridge.webflow.io/index.html
1051,support-metmsk.webflow.io/,phishing_resources/fully_downloaded_web_pages/1051_webflow/support-metmsk.webflow.io/index.html
1052,support-metamaskk.webflow.io/,phishing_resources/fully_downloaded_web_pages/1052_webflow/support-metamaskk.webflow.io/index.html
1053,support--legerdesktop.webflow.io/,phishing_resources/fully_downloaded_web_pages/1053_webflow/support--legerdesktop.webflow.io/index.html
1054,support---m-metamask.webflow.io/,phishing_resources/fully_downloaded_web_pages/1054_webflow/support---m-metamask.webflow.io/index.html
1055,voicemail-soperoffice.webflow.io/,phishing_resources/fully_downloaded_web_pages/1055_webflow/voicemail-soperoffice.webflow.io/index.html
1056,web--metsmk--logiiei.webflow.io/,phishing_resources/fully_downloaded_web_pages/1056_webflow/web--metsmk--logiiei.webflow.io/index.html
1056,ra-iturd.tursim.xyz/,phishing_resources/fully_downloaded_web_pages/1057_tursim/ra-iturd.tursim.xyz/index.html
1058,btpyns.kesug.com/ndxx/,phishing_resources/fully_downloaded_web_pages/1058_kesug/btpyns.kesug.com/ndxx/index.html
1059,indonesiaferry-co-id.weebly.com/,phishing_resources/fully_downloaded_web_pages/1060_weebly/indonesiaferry-co-id.weebly.com/index.html
1062,load-103451-outoffi-36.square.site/,phishing_resources/fully_downloaded_web_pages/1062_square/load-103451-outoffi-36.square.site/index.html
1066,httpsmy-juno-com-start-login-do.webflow.io/,phishing_resources/fully_downloaded_web_pages/1066_webflow/httpsmy-juno-com-start-login-do.webflow.io/index.html
1067,mobilefreem1.weebly.com/,phishing_resources/fully_downloaded_web_pages/1067_weebly/mobilefreem1.weebly.com/index.html
1070,info-deddie-info.godaddysites.com/,phishing_resources/fully_downloaded_web_pages/1070_godaddysites/info-deddie-info.godaddysites.com/index.html
1071,btbusiness-513e4e.webflow.io/,phishing_resources/fully_downloaded_web_pages/1071_webflow/btbusiness-513e4e.webflow.io/index.html
1073,update-my-trendy-site.webflow.io/,phishing_resources/fully_downloaded_web_pages/1073_webflow/update-my-trendy-site.webflow.io/index.html
1074,browardhealthcarefcuu.weebly.com/,phishing_resources/fully_downloaded_web_pages/1075_weebly/browardhealthcarefcuu.weebly.com/index.html
1075,as-twint.com/update/19572/,phishing_resources/fully_downloaded_web_pages/1075_as-twint/as-twint.com/update/19572/index.html
1077,api.vici-lab.com/04072024/,phishing_resources/fully_downloaded_web_pages/1077_vici-lab/api.vici-lab.com/04072024/index.html
1079,hailrepairtucson.com/,phishing_resources/fully_downloaded_web_pages/1079_hailrepairtucson/hailrepairtucson.com/index.html
1081,pancake-swap-sigma08.vercel.app/,phishing_resources/fully_downloaded_web_pages/1081_vercel/pancake-swap-sigma08.vercel.app/index.html
1082,pancake-swap-sigma08.vercel.app,phishing_resources/fully_downloaded_web_pages/1082_vercel/pancake-swap-sigma08.vercel.app/index.html
1085,btsever3456.weebly.com/,phishing_resources/fully_downloaded_web_pages/1086_weebly/btsever3456.weebly.com/index.html
1086,matamaskio.weebly.com/,phishing_resources/fully_downloaded_web_pages/1086_weebly/matamaskio.weebly.com/index.html
1092,hypes112.github.io/mb/,phishing_resources/fully_downloaded_web_pages/1092_github/hypes112.github.io/mb/index.html
1093,hypes112.github.io/mb/,phishing_resources/fully_downloaded_web_pages/1093_github/hypes112.github.io/mb/index.html
1094,protocolchains.pages.dev/wallets/,phishing_resources/fully_downloaded_web_pages/1094_pages/protocolchains.pages.dev/wallets/index.html
1095,protocolchains.pages.dev/wallets/,phishing_resources/fully_downloaded_web_pages/1095_pages/protocolchains.pages.dev/wallets/index.html
1096,portal-nodes.pages.dev/,phishing_resources/fully_downloaded_web_pages/1096_pages/portal-nodes.pages.dev/index.html
1097,pancake-swap-sigma17.vercel.app/,phishing_resources/fully_downloaded_web_pages/1097_vercel/pancake-swap-sigma17.vercel.app/index.html
1098,pancake-swap-sigma17.vercel.app,phishing_resources/fully_downloaded_web_pages/1098_vercel/pancake-swap-sigma17.vercel.app/index.html
1099,pancake-swap-sigma14.vercel.app/,phishing_resources/fully_downloaded_web_pages/1099_vercel/pancake-swap-sigma14.vercel.app/index.html
1100,pancake-swap-sigma14.vercel.app,phishing_resources/fully_downloaded_web_pages/1100_vercel/pancake-swap-sigma14.vercel.app/index.html
1101,pancake-swap-sigma16.vercel.app/,phishing_resources/fully_downloaded_web_pages/1101_vercel/pancake-swap-sigma16.vercel.app/index.html
1102,pancake-swap-sigma16.vercel.app,phishing_resources/fully_downloaded_web_pages/1102_vercel/pancake-swap-sigma16.vercel.app/index.html
1103,hezevr.com/,phishing_resources/fully_downloaded_web_pages/1103_hezevr/hezevr.com/index.html
1115,reveiw-submit--violation.surge.sh/,phishing_resources/fully_downloaded_web_pages/1115_surge/reveiw-submit--violation.surge.sh/index.html
1116,reveiw--new--violation.surge.sh/,phishing_resources/fully_downloaded_web_pages/1116_surge/reveiw--new--violation.surge.sh/index.html
1122,hjgrfewrtyhjuioipiuytrtesxfcgvbgfdsfxcbvnmgf.pages.dev,phishing_resources/fully_downloaded_web_pages/1122_pages/hjgrfewrtyhjuioipiuytrtesxfcgvbgfdsfxcbvnmgf.pages.dev/index.html
1123,wells-alert.apps-info.dns-dynamic.net/,phishing_resources/fully_downloaded_web_pages/1123_dns-dynamic/wells-alert.apps-info.dns-dynamic.net/index.html
1124,wells-alert.apps-info-id3786.dns-dynamic.net/,phishing_resources/fully_downloaded_web_pages/1124_dns-dynamic/wells-alert.apps-info-id3786.dns-dynamic.net/index.html
1125,wells-alert.apps-id95998951.dns-dynamic.net/,phishing_resources/fully_downloaded_web_pages/1125_dns-dynamic/wells-alert.apps-id95998951.dns-dynamic.net/index.html
1126,wells-alert.apps-id90135487.dns-dynamic.net/,phishing_resources/fully_downloaded_web_pages/1126_dns-dynamic/wells-alert.apps-id90135487.dns-dynamic.net/index.html
1127,wells-alert.apps-id53996772.dns-dynamic.net/,phishing_resources/fully_downloaded_web_pages/1127_dns-dynamic/wells-alert.apps-id53996772.dns-dynamic.net/index.html
1155,_wildcard_.deboravianna.com.br/newin/linkedinhtml/,phishing_resources/fully_downloaded_web_pages/1156_deboravianna/_wildcard_.deboravianna.com.br/newin/linkedinhtml/index.html
1161,eloquent-dubinsky-e3702d.netlify.app/,phishing_resources/fully_downloaded_web_pages/1161_netlify/eloquent-dubinsky-e3702d.netlify.app/index.html
1162,www.ukwelife.com/,phishing_resources/fully_downloaded_web_pages/1162_ukwelife/www.ukwelife.com/index.html
1163,xmknitg.cn/,phishing_resources/fully_downloaded_web_pages/1163_xmknitg/xmknitg.cn/index.html
1164,bfigyes.cn/,phishing_resources/fully_downloaded_web_pages/1164_bfigyes/bfigyes.cn/index.html
1165,www.wdsmsh.com/,phishing_resources/fully_downloaded_web_pages/1165_wdsmsh/www.wdsmsh.com/index.html
1166,kzwxtrb.cn/,phishing_resources/fully_downloaded_web_pages/1166_kzwxtrb/kzwxtrb.cn/index.html
1169,www.wlllkj.com/,phishing_resources/fully_downloaded_web_pages/1169_wlllkj/www.wlllkj.com/index.html
1171,mgcargas.com.br/wp-content/languages/themes/languages/,phishing_resources/fully_downloaded_web_pages/1171_mgcargas/mgcargas.com.br/wp-content/languages/themes/languages/index.html
